step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
18,CASH_OUT,517041.39,C1696708379,0,0,C1826598423,780072.16,1078084.89,0
23,PAYMENT,8352.31,C251665209,206663,198310.69,M1361721237,0,0,0
20,CASH_OUT,23221.81,C388975579,0,0,C1747522204,2632851.92,2656073.73,0
36,CASH_IN,314761.87,C290899631,21242,336003.87,C740951199,2835573.02,2520811.15,0
94,PAYMENT,15746.33,C448706796,361009.76,345263.44,M1148617379,0,0,0
18,PAYMENT,22527.25,C159599232,18632,0,M1222730559,0,0,0
15,TRANSFER,349968.47,C1115836869,0,0,C1066777761,459548.95,809517.42,0
21,CASH_IN,98414.1,C1038184153,8235019.24,8333433.33,C76500199,1142176.87,1043762.77,0
42,CASH_OUT,25432.83,C1966666826,0,0,C393814158,104257.76,129690.59,0
33,CASH_OUT,226734.66,C481918146,20654.17,0,C1750633699,2342057.7,2568792.36,0
17,CASH_IN,83845.54,C2079801475,6580030.68,6663876.22,C1842632616,366638.7,282793.17,0
35,CASH_OUT,297021.64,C1728188060,478789.9,181768.26,C1254204284,746715.57,1858564.47,0
9,CASH_IN,429069.24,C656086192,4657068.32,5086137.56,C1763052044,1626662.35,1798009.18,0
11,CASH_OUT,135663.04,C626572709,0,0,C501254005,762276.08,622112.1,0
43,CASH_OUT,113795.58,C1743119070,31001,0,C962875783,538272.56,652068.14,0
17,PAYMENT,12374.99,C998504731,44241,31866.01,M1363020351,0,0,0
18,CASH_OUT,57467.88,C202930540,2252584.07,2195116.19,C520550009,280649.9,531067.05,0
41,PAYMENT,6776.67,C145094571,42164,35387.33,M255915533,0,0,0
10,CASH_IN,105368.59,C1218720236,18600000,18700000,C999544948,916113.25,1061052.7,0
14,CASH_OUT,204562.94,C1111441198,20154,0,C2064890271,10139,208285.21,0
44,CASH_OUT,177802.44,C2115244793,2383,0,C481058872,0,177802.44,0
11,CASH_IN,67998.28,C229725311,3877148.84,3945147.12,C189856885,228742.47,272398.17,0
43,CASH_IN,13779.35,C1586848316,20012,33791.35,C2025946876,417073,403293.65,0
15,PAYMENT,18478.95,C354964350,10148,0,M1926861682,0,0,0
45,PAYMENT,3286.95,C472353801,20002,16715.05,M1004519007,0,0,0
10,CASH_OUT,79145.56,C484574578,0,0,C1973144957,1284058.04,1363203.6,0
10,CASH_IN,267633.94,C369416297,3069923.5,3337557.44,C1153221494,465824.1,198190.17,0
36,CASH_IN,97211.61,C122236111,16900000,17000000,C729942809,434755.53,337543.92,0
42,PAYMENT,5700.78,C1565647822,0,0,M1145347236,0,0,0
94,PAYMENT,17312.13,C298983854,22244,4931.87,M843099839,0,0,0
94,TRANSFER,59036.74,C2127337360,255668,196631.26,C596058183,171191.14,230227.88,0
33,PAYMENT,3765.16,C1676991230,41356,37590.84,M1569553460,0,0,0
42,CASH_OUT,32740.49,C2007129547,12566,0,C1654239092,706.29,33446.78,0
42,CASH_OUT,61325.81,C1946144557,37674.31,0,C1682240485,228255.2,289581.01,0
38,CASH_OUT,231412.22,C2112618364,108647,0,C938396013,37803.5,269215.72,0
19,PAYMENT,21425.56,C507970578,0,0,M973515024,0,0,0
15,TRANSFER,421203.32,C1720740800,30218.32,0,C675732681,1136154.39,1927711.2,0
11,DEBIT,9010.24,C1038256916,42136,33125.76,C1341043251,2820575.65,2829585.89,0
15,PAYMENT,3161.85,C1269574999,341558.8,338396.96,M1568714555,0,0,0
17,PAYMENT,22494.68,C398625557,5038,0,M222536404,0,0,0
44,CASH_IN,254800.52,C996825680,596200,851000.52,C1379432873,0,0,0
18,CASH_OUT,42341.3,C236897478,155599,113257.7,C300465207,0,0,0
14,PAYMENT,1861.02,C1316388890,8001,6139.98,M599967955,0,0,0
16,PAYMENT,7028.06,C535854765,0,0,M1435778642,0,0,0
20,CASH_OUT,145919.68,C537988408,0,0,C1471285928,250705.24,442613.7,0
23,CASH_IN,598121.7,C1846925126,338316.85,936438.55,C2054039181,816811.94,218690.24,0
20,CASH_IN,116726.56,C2128553663,13753.39,130479.95,C359601678,252856.68,136130.12,0
16,PAYMENT,11676.34,C1989745303,34105,22428.66,M1353046719,0,0,0
18,CASH_IN,92168.89,C304469918,6926,99094.89,C894604003,965224.9,873056,0
12,CASH_OUT,323596.69,C671407714,0,0,C2029406675,1599193.52,1922790.21,0
38,CASH_OUT,488343.38,C1046506281,0,0,C937045256,1119096.01,1679345.01,0
33,TRANSFER,1011219.08,C1699710300,9976,0,C53419210,261973.1,1273192.18,0
37,PAYMENT,7091.77,C1515708991,0,0,M162873412,0,0,0
40,PAYMENT,10100.23,C1851110495,0,0,M84824548,0,0,0
12,PAYMENT,6480.55,C919898003,0,0,M1206646756,0,0,0
10,PAYMENT,10958.44,C1724583054,0,0,M262559681,0,0,0
37,CASH_IN,27314.97,C662531483,5347,32661.97,C242250659,327425.98,569336.73,0
37,PAYMENT,6089.24,C1057576129,548492.09,542402.84,M163677322,0,0,0
15,CASH_IN,180272.43,C370341394,91858,272130.43,C910539221,4606671.31,4426398.89,0
10,CASH_IN,250104.15,C1937677755,18500000,18700000,C890540916,639349.7,339665.47,0
21,CASH_IN,228370.96,C1090129127,1445647.84,1674018.81,C252837416,3713080.4,3484709.43,0
13,TRANSFER,675378.69,C687489570,1838,0,C66315714,244482.13,919860.81,0
34,CASH_OUT,169600.48,C1734047102,30910,0,C940564269,0,169600.48,0
16,CASH_IN,11018.71,C735857280,29500000,29600000,C1022665407,948029.4,1087844.11,0
14,CASH_OUT,275784.78,C625988135,35255,0,C124936883,0,275784.78,0
39,CASH_IN,34844.6,C461341528,4001512.75,4036357.36,C1793500374,220458.92,185614.31,0
10,CASH_OUT,154095.39,C1780008051,1329,0,C910119139,1085321.33,1239416.73,0
37,CASH_OUT,35967.61,C1457510646,22908,0,C1491576903,0,35967.61,0
10,PAYMENT,10256.18,C97572053,11433,1176.82,M1506337160,0,0,0
10,CASH_OUT,113349.51,C1622502410,0,0,C2006081398,11800000,11900000,0
9,CASH_IN,258070.18,C418345387,5510048.32,5768118.49,C1134976854,1211907.67,953837.5,0
9,TRANSFER,897435.38,C369119037,0,0,C1360767589,18300000,19200000,0
43,CASH_OUT,270785.31,C793675024,0,0,C2040038374,1411721.55,1682506.86,0
35,CASH_OUT,532993.37,C817003991,35327,0,C1456411422,100549.46,633542.84,0
20,PAYMENT,5496.79,C562003083,29821.48,24324.69,M888091593,0,0,0
41,PAYMENT,3939.43,C1689662123,20034,16094.57,M1863027577,0,0,0
35,TRANSFER,162465.08,C975396621,5658,0,C237658572,171461.54,333926.62,0
19,PAYMENT,4435.38,C92720346,20654,16218.62,M1753280520,0,0,0
37,TRANSFER,446092.91,C1739903251,0,0,C1334286581,2357749,2803841.92,0
14,PAYMENT,8957.32,C753012003,21195,12237.68,M2023193066,0,0,0
39,CASH_IN,173001.14,C1952928690,904,173905.14,C2007789303,1415853.31,1242852.17,0
11,CASH_IN,174924.68,C539541583,3373229.53,3548154.21,C505855829,1144900.28,2296084.22,0
18,CASH_IN,139406.81,C1405111601,75286,214692.81,C82711959,6171,0,0
44,TRANSFER,332290.73,C1076824956,20354,0,C1375846888,179951.71,512242.44,0
41,CASH_IN,87849.41,C1568347405,2300,90149.41,C1801195692,0,0,0
41,CASH_IN,60581.35,C1235300453,3068229.63,3128810.98,C1771858230,466540.07,405958.73,0
16,PAYMENT,10590,C1101753453,201826,191236,M632162582,0,0,0
33,CASH_OUT,295931.78,C1815263471,119736,0,C2050302317,0,295931.78,0
16,CASH_IN,191900.23,C1463098101,737795.1,929695.33,C1590548706,699015.86,507115.63,0
16,CASH_OUT,445227.16,C63092683,30999,0,C420550369,15208.98,460436.14,0
16,CASH_OUT,281420.13,C2125600944,0,0,C580675565,2374615.89,2656036.02,0
18,CASH_OUT,86515.12,C570898593,11189,0,C128284474,69603.65,0,0
19,PAYMENT,13571.47,C1741294007,891,0,M1816032252,0,0,0
11,TRANSFER,880839.37,C1621538987,5861,0,C1216254870,0,342721.42,0
16,PAYMENT,123.12,C29186840,37967,37843.88,M11074525,0,0,0
35,PAYMENT,7212.42,C36720025,0,0,M1179304459,0,0,0
36,CASH_IN,189823.03,C2034506625,2664,192487.03,C962591816,33380.93,0,0
41,CASH_IN,394000.14,C1914046619,30158,424158.14,C856515197,453695.21,59695.07,0
19,CASH_OUT,109378.21,C1641430113,18338,0,C1549886194,315305.61,231022.07,0
38,CASH_IN,11427.19,C1022083202,530452.06,541879.25,C1022926752,237248.13,225820.94,0
43,CASH_OUT,149757.4,C293485185,0,0,C928863551,738838.34,888595.74,0
41,TRANSFER,658538.81,C2106938529,0,0,C117083701,1908218.09,2566756.9,0
43,CASH_IN,183897.69,C1420177082,10400000,10600000,C642584095,1172419.95,988522.26,0
19,TRANSFER,50748.39,C996201963,0,0,C1940671570,460797.43,511545.81,0
21,CASH_OUT,200703.99,C1476058793,277989,77285.01,C1673794261,11900000,12100000,0
17,CASH_OUT,47609.05,C495605294,0,0,C361645891,119822.17,167431.22,0
34,CASH_IN,233704.44,C889842387,9507,243211.44,C142644444,0,2154904.26,0
20,CASH_OUT,89600.76,C740726277,10897,0,C11003494,20700000,20700000,0
10,PAYMENT,31486.43,C1844910496,605198.89,573712.46,M1192989206,0,0,0
15,CASH_OUT,278870.73,C364287670,0,0,C460247313,872387.51,1157950.3,0
10,PAYMENT,20794.73,C815510261,116,0,M1382693228,0,0,0
13,CASH_OUT,113866.13,C25994906,655746,541879.87,C628858539,0,32707.99,0
22,CASH_IN,37263.84,C1417226415,3274283.77,3311547.61,C1312773740,758083.53,720819.69,0
38,CASH_OUT,291712.29,C595378367,19854,0,C1798708681,164867.76,456580.05,0
9,PAYMENT,1718.03,C1696043886,50654,48935.97,M881284772,0,0,0
10,PAYMENT,16821.15,C33671134,77522,60700.85,M1854627830,0,0,0
40,CASH_IN,86281.25,C935523719,20700000,20700000,C1426789542,2020397.45,1935249.07,0
33,PAYMENT,11864.21,C908225338,16352,4487.79,M668592247,0,0,0
18,CASH_IN,86217.62,C1579946802,9292,95509.62,C911388082,50353,0,0
46,CASH_IN,159005.92,C230646267,1676939.69,1835945.61,C1824348154,6760061.99,6601056.07,0
16,CASH_IN,153335.39,C250914480,1934432.57,2087767.95,C1219165551,341758.13,188422.75,0
14,CASH_IN,3211.51,C210051271,0,3211.51,C2049111235,868295.87,960737.76,0
16,CASH_OUT,36363.3,C167518626,0,0,C15237290,1993891.65,2030254.96,0
43,TRANSFER,122929.48,C28206015,50261,0,C1374602255,0,122929.48,0
8,CASH_IN,186636.97,C1478363267,117503,304139.97,C353318520,6346,70028.59,0
41,TRANSFER,226422.63,C1787769895,0,0,C1809291601,2262483.87,2488906.51,0
37,CASH_OUT,324881.91,C17509263,327722.68,2840.77,C1092936193,1187852.59,1512734.5,0
17,PAYMENT,19052.98,C439237562,11033,0,M663988619,0,0,0
43,TRANSFER,105885.68,C1753038083,602,0,C1821716039,307772.77,413658.45,0
14,CASH_IN,225460.4,C1717122636,1760454.65,1985915.06,C2038127384,455983.88,113715.07,0
39,PAYMENT,15804.63,C1569968705,62754,46949.37,M1582853731,0,0,0
10,CASH_IN,87424.87,C2088205966,21478,108902.87,C704950125,11517.45,0,0
44,PAYMENT,2358.53,C278347465,57769,55410.47,M1798393810,0,0,0
18,TRANSFER,87022.26,C90529116,31468,0,C370651945,6285.1,93307.36,0
35,CASH_IN,90947.52,C97947803,308235.36,399182.88,C6017646,0,0,0
13,PAYMENT,26553.36,C2106230283,21516,0,M859119569,0,0,0
8,CASH_IN,4524.56,C1269109616,2263122.02,2267646.58,C517653428,86218.21,27030,0
39,PAYMENT,192.12,C410998599,7,0,M2118123492,0,0,0
37,PAYMENT,6749.48,C619981913,0,0,M190710088,0,0,0
41,CASH_IN,64373.46,C1146364018,58823,123196.46,C1315647203,2675,42060.81,0
16,TRANSFER,327394.57,C1920355385,38156,0,C654193860,0,467825.97,0
14,CASH_OUT,402307.4,C1270244831,26417.2,0,C1281229383,846843.14,1560021.47,0
45,CASH_OUT,134149.91,C1077479414,49048,0,C1689070945,607708.43,741858.35,0
11,CASH_OUT,204148.71,C1599618706,0,0,C444920847,2033748.76,2226959.65,0
20,CASH_IN,231841.88,C2011555272,239439,471280.88,C631870386,1572237.51,1401665.29,0
8,PAYMENT,8484.38,C84735501,0,0,M858729243,0,0,0
17,PAYMENT,8631.64,C1121297615,370512.01,361880.37,M483545976,0,0,0
20,PAYMENT,9907.76,C1271015195,53694.59,43786.83,M1672684099,0,0,0
39,PAYMENT,5207.57,C1442792615,359395,354187.43,M885611463,0,0,0
36,CASH_OUT,358407.74,C1634385524,1612,0,C221425640,2919895.36,3278303.11,0
10,CASH_OUT,254569.6,C667216557,666758.66,412189.06,C1263514906,478028.36,1008274.82,0
12,CASH_OUT,152759.26,C713289464,0,0,C989898681,4504713.93,4853360.86,0
44,DEBIT,3942.78,C1744103417,550696.98,546754.2,C1652384189,3099237.96,3103180.75,0
17,CASH_IN,253590.85,C58823886,192665,446255.85,C111306791,0,0,0
13,CASH_IN,94688.17,C539397946,6290707.61,6385395.78,C2072683933,2728353.17,2633665,0
16,CASH_OUT,120082.98,C906841208,0,0,C1910324666,943493.42,1063576.4,0
37,PAYMENT,5304.46,C1599538617,3182.09,0,M703635956,0,0,0
45,CASH_IN,175053.52,C338586035,9499886.79,9674940.31,C1042473946,354738.66,179685.14,0
39,PAYMENT,4519.74,C798580906,0,0,M1005891985,0,0,0
18,CASH_OUT,164877.98,C1899017322,0,0,C1237993637,294241.55,639129.4,0
14,CASH_OUT,298631.91,C1842349481,0,0,C1310399769,306730.93,439601.68,0
44,PAYMENT,4110.09,C69021624,689,0,M1676574720,0,0,0
43,CASH_OUT,489392.64,C1169898912,22395,0,C1892926772,173567.48,662960.12,0
39,PAYMENT,11095.46,C690055716,168993.02,157897.56,M1086350642,0,0,0
15,CASH_OUT,79240.06,C1199318072,98447,19206.94,C694033784,2419977.13,2443236.52,0
40,CASH_OUT,85854.2,C1279775882,0,0,C1420212963,568422.48,654276.68,0
19,PAYMENT,14427.68,C1493513656,0,0,M517340907,0,0,0
19,CASH_OUT,164676.66,C1477784203,0,0,C253426832,1039036.09,1203712.75,0
94,CASH_OUT,208258.31,C478881775,0,0,C766167768,262386.57,470644.88,0
11,CASH_OUT,156587.52,C954769597,4432,0,C2675890,11105,1749009.75,0
11,CASH_IN,162443.77,C1525202337,252704.66,415148.43,C621845892,950396.82,787953.05,0
23,CASH_OUT,11062.75,C508647587,0,0,C1832276634,3239364.95,3250427.7,0
41,PAYMENT,5364.9,C209998094,0,0,M1800854944,0,0,0
33,CASH_OUT,263883.84,C531381633,0,0,C1284979503,297313,561196.83,0
35,CASH_OUT,332511.79,C664543096,534661.75,202149.96,C300039797,3093919.51,3426431.3,0
4,TRANSFER,170889.82,C1478269879,31431,0,C1359953204,0,63011.84,0
45,CASH_OUT,31916.21,C1555543104,96721,64804.79,C2005491909,129412.4,161328.61,0
17,PAYMENT,6570.48,C792932884,107115,100544.52,M1994208985,0,0,0
12,PAYMENT,5008.12,C158376957,17843,12834.88,M390120833,0,0,0
12,CASH_IN,112889.51,C1681337227,8937369.76,9050259.27,C1370787297,1824363.6,1865224.86,0
19,CASH_OUT,233595.8,C928512054,34247.49,0,C1556007556,11000000,11200000,0
12,CASH_OUT,337324.05,C1884484926,99524,0,C119950815,3929960.28,4267284.33,0
44,CASH_OUT,108879.14,C1809494369,2820.98,0,C2093434429,1341683.11,1450562.25,0
15,PAYMENT,7385.26,C1396483541,98459.62,91074.37,M619337556,0,0,0
11,CASH_IN,226173.33,C260114434,17500000,17700000,C1060758741,260706.02,177532.42,0
19,TRANSFER,51770.57,C2099911179,0,0,C1441950301,4445286.95,4497057.52,0
37,CASH_OUT,258176.43,C1752245165,0,0,C1246329999,1276123.48,1534299.9,0
45,CASH_OUT,82541.79,C1791986727,171,0,C800810909,89141.98,171683.77,0
14,PAYMENT,15309.3,C1008490243,166415,151105.7,M1090137275,0,0,0
12,CASH_OUT,107296.04,C854939222,109,0,C841788827,1121287.52,1228583.56,0
23,PAYMENT,15806.7,C898119520,20436,4629.3,M1763774063,0,0,0
16,CASH_OUT,35169.41,C2131480869,0,0,C1441076550,1044857.26,1238916.41,0
19,CASH_OUT,342467.14,C1348056074,30867,0,C73851048,424841.59,767308.73,0
14,CASH_IN,205914.09,C488646799,4163318.2,4369232.29,C959083568,1648581.6,1178712.52,0
12,CASH_OUT,472397.68,C1321490658,0,0,C897697267,3709908.24,4385095.45,0
17,CASH_OUT,436315.33,C485147595,0,0,C1231163463,506584.52,942899.85,0
16,TRANSFER,1035354.26,C1987554670,0,0,C1341043251,4671592.73,7568501.21,0
45,PAYMENT,6177.31,C1944099760,0,0,M488343063,0,0,0
20,TRANSFER,192577.42,C1713803791,71834,0,C242828577,2139243.34,2331820.75,0
17,CASH_IN,161514,C1211179718,5780949.72,5942463.71,C220771491,1505540.9,1344026.91,0
40,CASH_OUT,311290.93,C940663826,0,0,C1199997481,369058.72,680349.66,0
18,TRANSFER,109946.86,C236313905,0,0,C325203711,1692103.02,1802049.88,0
33,PAYMENT,10935.69,C416651503,0,0,M868259732,0,0,0
11,CASH_OUT,370269.32,C1589464868,0,0,C1873150418,451229.26,481832.27,0
16,TRANSFER,568708.53,C582080752,0,0,C895798008,1125560.62,1694269.15,0
17,CASH_OUT,440863.58,C69533893,34306.57,0,C86201486,4460335.53,4901199.11,0
20,CASH_IN,94751.28,C1903423236,68,94819.28,C433115563,5677862.15,5583110.86,0
9,CASH_IN,300089.04,C81566890,1218658.93,1518747.97,C1734774007,476951.71,211845.67,0
9,CASH_OUT,430846.01,C1569291392,0,0,C1850180796,9930630.06,12400000,0
23,TRANSFER,1071296.29,C496505585,40750.3,0,C1292966728,2950533.09,4021829.38,0
20,TRANSFER,64212.46,C832183254,0,0,C1793853827,218253.35,282465.81,0
10,CASH_IN,80102.15,C81336878,18900000,18900000,C1949430968,2083227.64,2606188.03,0
38,PAYMENT,6146.48,C1816237736,168624.93,162478.45,M190715566,0,0,0
94,TRANSFER,279689.8,C1103403058,0,0,C556790049,303996.59,583686.39,0
13,CASH_OUT,404289.88,C663742352,92688,0,C2042243783,1722913.99,2127203.88,0
13,PAYMENT,17626.42,C1617440598,44370,26743.58,M303958633,0,0,0
33,PAYMENT,13324.5,C1708047588,0,0,M80433160,0,0,0
10,TRANSFER,549334.73,C471034477,0,0,C824208363,580105.71,2255398.39,0
20,CASH_OUT,161673.38,C771046911,62443.53,0,C515578013,620745.49,1431971.87,0
9,PAYMENT,7345.78,C1068476811,0,0,M687074904,0,0,0
13,CASH_OUT,219189.23,C915283503,0,0,C1231985446,959558.48,1178747.71,0
9,PAYMENT,4827.88,C1780857547,809461.02,804633.14,M1593238201,0,0,0
15,PAYMENT,1210.28,C895345368,21438,20227.72,M160378375,0,0,0
12,PAYMENT,8849.62,C1867538841,39716,30866.38,M478760471,0,0,0
10,PAYMENT,6015.34,C1391665118,0,0,M2034885019,0,0,0
18,CASH_IN,100024.3,C849166723,10177,110201.3,C833056765,802029.94,834502.35,0
16,CASH_OUT,431193.37,C1135007732,0,0,C71364493,4649645.44,5338772.33,0
21,CASH_IN,320289.35,C1954874415,1746114.81,2066404.16,C12810170,527297.48,207008.13,0
15,PAYMENT,2977,C619527371,0,0,M2099328239,0,0,0
94,CASH_OUT,49396.26,C1095301341,74911,25514.74,C1542751414,0,49396.26,0
33,CASH_IN,280240.64,C974031133,49601,329841.64,C1520081951,0,0,0
42,CASH_OUT,26135.33,C902058364,0,0,C1029140874,438782.5,464917.83,0
20,CASH_OUT,107980.88,C838572084,128713.95,20733.07,C1046683764,70379.68,178360.56,0
41,CASH_OUT,35403.85,C1810345563,24439,0,C633364126,20788.52,56192.37,0
35,CASH_OUT,344782.8,C431342475,16350,0,C1179764724,852731.55,1197514.35,0
48,PAYMENT,3739.36,C1629216526,20309,16569.64,M105527426,0,0,0
11,PAYMENT,61987.48,C319771921,0,0,M45277440,0,0,0
48,PAYMENT,768.3,C1631870500,4291.74,3523.44,M1386554595,0,0,0
36,CASH_OUT,119996.24,C729674424,257,0,C2146366450,5268409.69,5388405.92,0
40,TRANSFER,201836.36,C1022863602,0,0,C371026668,413103.06,349811.59,0
41,CASH_IN,82033.26,C1380564412,181915.51,263948.77,C973436722,1114223.28,1032190.02,0
46,PAYMENT,5118.36,C156538623,115904,110785.64,M203652231,0,0,0
14,CASH_OUT,339865.47,C1238643062,338552.52,0,C1712201351,757983.54,1363947.57,0
11,CASH_IN,435239.5,C1640349918,811398.16,1246637.66,C1247600089,15100000,14500000,0
37,CASH_OUT,45962.34,C1345430035,52544,6581.66,C153537317,0,45962.34,0
12,CASH_OUT,429216.79,C99755798,8874,0,C1340904400,0,325755.26,0
22,PAYMENT,11964.48,C1261010232,51807,39842.52,M709685127,0,0,0
38,CASH_IN,141495.9,C231528007,7237368.11,7378864,C104170118,583487.5,441991.6,0
38,CASH_IN,76623.53,C653898367,9640977.3,9717600.83,C2043541480,1379519.57,1302896.04,0
11,PAYMENT,10599.76,C552906446,12627.12,2027.36,M2131950002,0,0,0
17,CASH_OUT,16259.99,C500740099,0,0,C126571264,88029.59,104289.58,0
94,CASH_OUT,48168.49,C791691203,0,0,C1768920392,2286753.91,2334922.4,0
8,CASH_OUT,53287.61,C591350586,0,0,C570588770,186528.4,9152.19,0
16,CASH_OUT,456049.9,C619016184,101024,0,C1194834028,176908.45,632958.35,0
43,PAYMENT,8981.48,C187716183,0,0,M1246009361,0,0,0
33,CASH_IN,229522.24,C1378780729,1221885.13,1451407.38,C138078568,3867552.88,3638030.64,0
41,TRANSFER,232687.72,C335102800,0,0,C1960898431,350424.15,583111.87,0
18,CASH_OUT,32035.09,C773881244,0,0,C1108184297,151190.99,204292.99,0
37,TRANSFER,156804.07,C820035058,0,0,C1238748504,174164.07,330968.15,0
41,PAYMENT,16155.68,C615844109,21547,5391.32,M2024212745,0,0,0
34,PAYMENT,23092.97,C273269198,359,0,M1973052189,0,0,0
43,PAYMENT,10287.99,C1841597043,916505.68,906217.69,M142453094,0,0,0
39,PAYMENT,8352.93,C142562105,268817,260464.07,M1875071597,0,0,0
37,CASH_IN,242588.59,C1528290764,18500000,18800000,C615318975,2489098.75,2246510.16,0
41,CASH_OUT,414060.53,C1229146589,91578,0,C502738857,270544.31,684604.83,0
38,PAYMENT,27004.45,C838174872,0,0,M2127178181,0,0,0
37,CASH_OUT,130750.38,C1612443356,656668,525917.62,C91706887,11300000,11400000,0
21,CASH_IN,54116.41,C2136179535,6016940.75,6071057.16,C2114742437,6154077.11,6099960.7,0
18,CASH_OUT,56003.58,C1978831546,42110,0,C1242379232,275946.19,331949.77,0
10,CASH_OUT,154638.54,C1707987987,102006,0,C716116969,908873,1839369.59,0
8,TRANSFER,1239540.56,C901180878,179,0,C1318038292,0,1239540.56,0
42,CASH_IN,298636.82,C713942566,15300,313936.82,C379322316,1807485.32,1508848.5,0
48,PAYMENT,2862.63,C828928809,19800,16937.37,M424802697,0,0,0
14,CASH_IN,53698.84,C338493370,14700000,14800000,C2135806154,263327.19,209628.35,0
34,PAYMENT,13107.07,C1867008560,1132654.45,1119547.38,M68240940,0,0,0
41,PAYMENT,9649.19,C1763237799,11470,1820.81,M1069995499,0,0,0
18,PAYMENT,98.2,C1932945330,1871083.78,1870985.58,M1513254068,0,0,0
21,PAYMENT,6657.45,C757750819,580,0,M737385077,0,0,0
18,TRANSFER,886501.05,C122368980,0,0,C911422291,1034215.12,1920716.17,0
12,CASH_OUT,239880.53,C419238286,0,0,C1052798573,694943.68,934824.21,0
16,TRANSFER,120099.22,C1621299845,29947,0,C1737030091,237709.26,357808.48,0
9,CASH_IN,159091.77,C1785564332,1080641,1239732.77,C1137520422,419629.07,1157803.02,0
18,CASH_OUT,194269,C694655330,29644,0,C848815124,0,332498.83,0
39,PAYMENT,8189.26,C1612875324,50853,42663.74,M1964286640,0,0,0
42,CASH_OUT,340684.69,C1979133177,60737,0,C978851511,0,340684.69,0
40,PAYMENT,7856.09,C1264435692,14576,6719.91,M1165620524,0,0,0
44,CASH_OUT,114498.75,C1075925537,20867,0,C1512674165,327455.53,441954.28,0
9,CASH_IN,16325.82,C1474416231,3505966.77,3522292.58,C1519254830,2048543.71,2032217.89,0
39,CASH_IN,197613.55,C245390346,18500000,18700000,C704489873,6225549.08,6027935.54,0
38,CASH_OUT,9083.51,C214423572,0,0,C517037148,20209,7941.56,0
43,CASH_OUT,77818.56,C2117346195,0,0,C918523964,10400000,10900000,0
43,CASH_IN,43296.59,C1470659977,3067778.18,3111074.77,C790996718,1558649.65,1515353.06,0
35,PAYMENT,45092.98,C454779689,0,0,M171945645,0,0,0
10,CASH_IN,384690.75,C1578137531,113630.72,498321.46,C759130326,0,0,0
16,CASH_OUT,59929.19,C565361648,0,0,C689413321,62635.02,302486.43,0
